node_a,node_b,start_time,end_time,duration,avg_rssi,battery_a,battery_b
51,73,1592.0,1688.0,96.0,-100.1,84.4,74.4
49,58,1270.0,1689.0,419.0,-100.0,37.9,35.0
19,26,1391.0,1689.0,298.0,-100.0,61.8,76.3
42,67,1515.0,1689.0,174.0,-100.0,88.6,62.8
45,73,1569.0,1689.0,120.0,-100.0,35.0,74.4
37,69,1612.0,1689.0,77.0,-100.0,72.6,93.5
11,24,1630.0,1689.0,59.0,-100.0,65.8,51.2
9,66,1570.0,1690.0,120.0,-100.0,82.8,84.3
36,59,1640.0,1690.0,50.0,-100.0,65.6,71.4
12,28,1669.0,1690.0,21.0,-100.0,64.3,94.7
27,52,1506.0,1691.0,185.0,-100.0,49.1,69.9
2,53,1556.0,1691.0,135.0,-100.0,35.2,83.1
46,58,1604.0,1691.0,87.0,-100.0,79.1,35.0
25,63,1153.0,1692.0,539.0,-100.0,54.9,60.9
0,11,1470.0,1692.0,222.0,-100.0,31.9,65.8
1,13,1536.0,1692.0,156.0,-100.0,93.0,88.3
20,51,1600.0,1692.0,92.0,-100.0,57.5,84.4
5,46,1411.0,1693.0,282.0,-100.0,96.9,79.1
28,44,1461.0,1693.0,232.0,-100.0,94.7,71.3
28,51,1602.0,1694.0,92.0,-100.1,94.7,84.4
28,69,1651.0,1694.0,43.0,-100.0,94.7,93.5
21,55,1413.0,1695.0,282.0,-100.0,44.6,94.5
0,67,1423.0,1695.0,272.0,-100.0,31.9,62.8
71,73,1435.0,1695.0,260.0,-100.0,36.5,74.4
66,75,1550.0,1695.0,145.0,-100.0,84.3,82.5
60,79,1388.0,1696.0,308.0,-100.0,40.3,81.7
58,76,1558.0,1696.0,138.0,-100.0,35.0,75.3
7,26,1610.0,1696.0,86.0,-100.0,82.9,76.3
20,42,1380.0,1697.0,317.0,-100.0,57.5,88.6
26,46,1515.0,1697.0,182.0,-100.0,76.3,79.1
23,51,1537.0,1697.0,160.0,-100.1,53.9,84.4
3,46,1597.0,1697.0,100.0,-100.0,87.4,79.1
1,2,1598.0,1697.0,99.0,-100.0,93.0,35.2
1,58,1606.0,1697.0,91.0,-100.0,93.0,35.0
9,37,1647.0,1697.0,50.0,-100.0,82.8,72.6
9,56,1368.0,1698.0,330.0,-100.0,82.8,46.0
6,76,1475.0,1698.0,223.0,-100.0,84.4,75.3
8,44,1598.0,1698.0,100.0,-100.0,73.3,71.3
23,69,1618.0,1698.0,80.0,-100.0,53.9,93.5
16,49,860.0,1699.0,839.0,-100.0,73.1,37.9
1,67,1454.0,1699.0,245.0,-100.0,93.0,62.8
2,69,1484.0,1699.0,215.0,-100.0,35.2,93.5
6,46,1539.0,1699.0,160.0,-100.0,84.4,79.1
59,77,1604.0,1699.0,95.0,-100.0,71.4,51.7
4,50,1572.0,1700.0,128.0,-100.1,91.5,95.4
1,60,1579.0,1700.0,121.0,-100.0,93.0,40.3
66,69,1605.0,1700.0,95.0,-100.0,84.2,93.5
11,67,869.0,1701.0,832.0,-100.0,65.8,62.7
53,66,885.0,1702.0,817.0,-100.0,83.1,84.2
1,76,1568.0,1702.0,134.0,-100.0,93.0,75.3
7,46,1609.0,1702.0,93.0,-100.1,82.9,79.1
12,40,1259.0,1703.0,444.0,-100.0,64.3,42.5
63,75,1538.0,1703.0,165.0,-100.0,60.9,82.5
7,63,1635.0,1703.0,68.0,-100.0,82.9,60.9
46,69,1578.0,1704.0,126.0,-100.0,79.1,93.5
64,69,1595.0,1704.0,109.0,-100.1,64.9,93.5
16,51,1599.0,1704.0,105.0,-100.0,73.1,84.4
35,75,1618.0,1704.0,86.0,-100.0,84.6,82.5
13,31,1527.0,1705.0,178.0,-100.0,88.3,51.3
2,6,1538.0,1705.0,167.0,-100.0,35.2,84.4
31,60,1570.0,1706.0,136.0,-100.0,51.3,40.3
4,34,1685.0,1706.0,21.0,-100.0,91.5,74.0
3,29,1018.0,1707.0,689.0,-100.0,87.3,92.4
22,65,1156.0,1707.0,551.0,-100.0,54.0,81.8
13,73,1610.0,1707.0,97.0,-100.0,88.3,74.3
38,44,1622.0,1707.0,85.0,-100.0,48.5,71.3
22,72,1525.0,1708.0,183.0,-100.0,54.0,34.4
67,69,1623.0,1708.0,85.0,-100.0,62.7,93.5
35,68,1468.0,1709.0,241.0,-100.1,84.6,70.3
46,70,1533.0,1709.0,176.0,-100.0,79.1,36.7
29,69,1602.0,1709.0,107.0,-100.1,92.4,93.5
24,40,1608.0,1709.0,101.0,-100.0,51.2,42.5
69,76,1466.0,1710.0,244.0,-100.1,93.5,75.3
56,75,1540.0,1710.0,170.0,-100.0,46.0,82.5
2,19,1541.0,1710.0,169.0,-100.0,35.2,61.7
17,58,1584.0,1710.0,126.0,-100.0,46.9,34.9
18,73,1518.0,1711.0,193.0,-100.0,38.1,74.3
2,9,1557.0,1711.0,154.0,-100.0,35.2,82.8
1,23,1567.0,1711.0,144.0,-100.0,93.0,53.9
2,58,1574.0,1711.0,137.0,-100.0,35.2,34.9
20,69,1657.0,1711.0,54.0,-100.1,57.5,93.5
47,62,1059.0,1712.0,653.0,-100.0,34.2,68.4
46,56,1448.0,1712.0,264.0,-100.0,79.1,46.0
0,29,1473.0,1712.0,239.0,-100.0,31.9,92.4
19,76,1492.0,1712.0,220.0,-100.0,61.7,75.3
61,72,1540.0,1712.0,172.0,-100.0,67.8,34.4
37,46,1548.0,1712.0,164.0,-100.0,72.6,79.1
44,73,1571.0,1712.0,141.0,-100.1,71.3,74.3
24,42,1598.0,1712.0,114.0,-100.0,51.2,88.5
25,66,1600.0,1712.0,112.0,-100.0,54.8,84.2
7,24,1640.0,1712.0,72.0,-100.1,82.9,51.2
24,69,1649.0,1712.0,63.0,-99.9,51.2,93.5
1,34,1657.0,1712.0,55.0,-100.0,93.0,74.0
37,75,1499.0,1713.0,214.0,-100.0,72.6,82.5
11,20,1531.0,1713.0,182.0,-100.0,65.8,57.5
12,65,1565.0,1713.0,148.0,-100.0,64.3,81.8
12,72,1623.0,1713.0,90.0,-100.1,64.3,34.4
35,53,1632.0,1713.0,81.0,-100.0,84.6,83.1
69,72,1657.0,1713.0,56.0,-100.2,93.5,34.4
40,63,1472.0,1714.0,242.0,-100.0,42.5,60.9
53,63,1513.0,1714.0,201.0,-100.1,83.1,60.9
13,79,1551.0,1714.0,163.0,-100.0,88.3,81.7
68,75,1582.0,1715.0,133.0,-100.0,70.3,82.5
22,24,1601.0,1715.0,114.0,-100.0,54.0,51.2
31,43,1637.0,1715.0,78.0,-100.0,51.3,37.5
35,70,1643.0,1715.0,72.0,-100.0,84.6,36.7
40,69,1647.0,1715.0,68.0,-100.0,42.5,93.5
1,29,1467.0,1716.0,249.0,-100.0,93.0,92.4
13,64,1491.0,1716.0,225.0,-100.0,88.3,64.9
39,72,1497.0,1716.0,219.0,-100.1,79.7,34.4
42,72,1559.0,1716.0,157.0,-100.0,88.5,34.4
65,69,1640.0,1716.0,76.0,-100.1,81.8,93.5
24,61,1543.0,1717.0,174.0,-100.0,51.2,67.8
36,77,1649.0,1717.0,68.0,-99.9,65.6,51.6
1,50,1662.0,1717.0,55.0,-100.1,93.0,95.4
30,37,1673.0,1717.0,44.0,-99.9,61.9,72.6
23,44,1550.0,1718.0,168.0,-100.0,53.9,71.3
22,59,1575.0,1718.0,143.0,-100.0,54.0,71.4
28,73,1589.0,1718.0,129.0,-100.0,94.7,74.3
59,69,1669.0,1718.0,49.0,-100.2,71.4,93.5
61,65,1348.0,1719.0,371.0,-100.0,67.8,81.8
3,13,1429.0,1719.0,290.0,-100.0,87.3,88.3
10,70,1606.0,1719.0,113.0,-100.0,37.7,36.7
39,40,1014.0,1720.0,706.0,-100.0,79.7,42.4
9,53,1513.0,1720.0,207.0,-100.0,82.8,83.1
10,75,1605.0,1720.0,115.0,-100.0,37.7,82.5
12,59,1612.0,1720.0,108.0,-100.2,64.3,71.4
9,75,1605.0,1721.0,116.0,-100.0,82.8,82.5
34,64,1623.0,1721.0,98.0,-100.0,74.0,64.9
13,28,1626.0,1721.0,95.0,-99.9,88.3,94.7
31,34,1630.0,1721.0,91.0,-100.0,51.3,74.0
50,51,1661.0,1721.0,60.0,-100.0,95.4,84.3
24,39,1461.0,1722.0,261.0,-100.0,51.2,79.7
46,60,1574.0,1722.0,148.0,-100.0,79.1,40.3
7,12,1619.0,1722.0,103.0,-100.1,82.8,64.3
24,37,1629.0,1722.0,93.0,-100.0,51.2,72.6
2,31,1631.0,1722.0,91.0,-100.0,35.2,51.3
46,65,1649.0,1722.0,73.0,-100.0,79.1,81.8
22,67,1341.0,1723.0,382.0,-100.0,54.0,62.7
19,46,1464.0,1723.0,259.0,-100.0,61.7,79.1
39,65,1499.0,1723.0,224.0,-100.0,79.7,81.8
15,38,1577.0,1723.0,146.0,-100.0,55.2,48.4
7,76,1592.0,1723.0,131.0,-100.0,82.8,75.3
12,24,1600.0,1723.0,123.0,-100.0,64.3,51.2
59,61,1612.0,1723.0,111.0,-100.0,71.4,67.8
45,57,1652.0,1723.0,71.0,-100.0,34.9,69.6
39,48,1716.0,1723.0,7.0,-100.0,79.7,93.8
30,56,1451.0,1724.0,273.0,-100.0,61.9,46.0
13,48,1534.0,1724.0,190.0,-100.0,88.3,93.8
1,46,1574.0,1724.0,150.0,-100.0,93.0,79.1
39,59,1603.0,1724.0,121.0,-100.0,79.7,71.4
34,79,1610.0,1724.0,114.0,-100.0,74.0,81.7
70,72,1704.0,1725.0,21.0,-100.0,36.7,34.4
50,55,1552.0,1726.0,174.0,-100.0,95.4,94.5
45,51,1606.0,1726.0,120.0,-100.1,34.9,84.3
24,56,1651.0,1726.0,75.0,-100.0,51.2,46.0
20,44,1186.0,1727.0,541.0,-100.0,57.5,71.3
9,26,1308.0,1727.0,419.0,-100.0,82.8,76.3
44,67,1473.0,1727.0,254.0,-100.0,71.3,62.7
42,74,1559.0,1727.0,168.0,-100.0,88.5,57.6
24,65,1578.0,1727.0,149.0,-100.0,51.2,81.7
42,59,1580.0,1727.0,147.0,-100.0,88.5,71.4
2,29,1652.0,1727.0,75.0,-100.0,35.2,92.4
24,73,1685.0,1727.0,42.0,-100.0,51.2,74.3
15,71,1599.0,1728.0,129.0,-100.0,55.2,36.5
18,20,1698.0,1728.0,30.0,-100.0,38.1,57.5
35,78,1480.0,1729.0,249.0,-100.0,84.6,91.2
61,74,1527.0,1729.0,202.0,-100.0,67.8,57.6
70,76,1566.0,1729.0,163.0,-100.0,36.7,75.3
34,48,1595.0,1729.0,134.0,-100.0,74.0,93.8
50,57,1684.0,1729.0,45.0,-100.0,95.4,69.6
26,76,1495.0,1730.0,235.0,-100.0,76.3,75.3
10,63,1604.0,1730.0,126.0,-100.0,37.7,60.9
7,66,1632.0,1730.0,98.0,-100.1,82.8,84.2
28,34,1633.0,1730.0,97.0,-100.0,94.7,74.0
31,50,1660.0,1730.0,70.0,-100.0,51.3,95.4
4,71,1692.0,1730.0,38.0,-100.0,91.5,36.5
20,45,1700.0,1730.0,30.0,-100.0,57.5,34.9
2,28,1702.0,1730.0,28.0,-100.0,35.2,94.7
53,56,1473.0,1731.0,258.0,-100.0,83.1,46.0
47,61,1534.0,1731.0,197.0,-100.0,34.2,67.8
7,22,1613.0,1731.0,118.0,-100.0,82.8,54.0
14,47,1639.0,1731.0,92.0,-100.1,60.7,34.2
38,54,1726.0,1731.0,5.0,-100.0,48.4,83.9
44,71,1390.0,1732.0,342.0,-100.0,71.3,36.5
5,19,1526.0,1732.0,206.0,-100.0,96.8,61.7
1,64,1541.0,1732.0,191.0,-100.0,93.0,64.9
2,7,1625.0,1732.0,107.0,-100.0,35.2,82.8
0,69,1633.0,1732.0,99.0,-100.1,31.9,93.5
25,72,1710.0,1732.0,22.0,-100.0,54.8,34.4
54,55,1332.0,1733.0,401.0,-99.9,83.9,94.5
20,22,1522.0,1733.0,211.0,-100.0,57.4,54.0
1,6,1557.0,1733.0,176.0,-100.0,93.0,84.4
3,50,1585.0,1733.0,148.0,-100.0,87.3,95.4
7,39,1633.0,1733.0,100.0,-100.0,82.8,79.7
4,38,1648.0,1733.0,85.0,-100.1,91.5,48.4
7,61,1659.0,1733.0,74.0,-100.1,82.8,67.8
7,59,1665.0,1733.0,68.0,-100.3,82.8,71.4
22,29,1386.0,1734.0,348.0,-100.0,54.0,92.4
24,72,1452.0,1734.0,282.0,-100.0,51.2,34.4
41,62,1581.0,1734.0,153.0,-100.0,76.9,68.3
4,55,1611.0,1734.0,123.0,-100.0,91.5,94.5
7,37,1614.0,1734.0,120.0,-100.0,82.8,72.6
38,79,1635.0,1734.0,99.0,-100.0,48.4,81.6
12,48,1705.0,1734.0,29.0,-100.0,64.3,93.8
2,70,1589.0,1735.0,146.0,-100.1,35.2,36.6
28,43,1645.0,1735.0,90.0,-100.1,94.7,37.5
24,60,1681.0,1735.0,54.0,-100.0,51.2,40.3
7,69,1597.0,1736.0,139.0,-100.0,82.8,93.4
19,79,1634.0,1736.0,102.0,-100.0,61.7,81.6
28,50,1675.0,1736.0,61.0,-100.0,94.7,95.4
60,72,1696.0,1736.0,40.0,-100.1,40.3,34.4
31,76,1584.0,1737.0,153.0,-100.0,51.2,75.2
24,50,1713.0,1737.0,24.0,-100.1,51.2,95.4
16,50,1568.0,1738.0,170.0,-99.9,73.0,95.4
10,53,1611.0,1738.0,127.0,-100.0,37.7,83.0
5,72,1705.0,1738.0,33.0,-100.0,96.8,34.4
32,38,1724.0,1738.0,14.0,-100.0,65.7,48.4
30,35,1475.0,1739.0,264.0,-100.0,61.9,84.6
38,48,1631.0,1739.0,108.0,-100.0,48.4,93.8
63,72,1672.0,1739.0,67.0,-100.1,60.9,34.4
3,21,1676.0,1739.0,63.0,-100.0,87.3,44.5
38,67,1704.0,1739.0,35.0,-100.0,48.4,62.7
19,60,1560.0,1740.0,180.0,-100.0,61.7,40.2
38,50,1652.0,1740.0,88.0,-100.0,48.4,95.4
46,72,1678.0,1740.0,62.0,-100.0,79.1,34.4
42,66,1732.0,1740.0,8.0,-100.0,88.5,84.2
4,16,1581.0,1741.0,160.0,-100.1,91.4,73.0
14,27,1685.0,1741.0,56.0,-100.0,60.7,49.0
7,56,1636.0,1742.0,106.0,-100.0,82.8,46.0
25,35,1452.0,1743.0,291.0,-100.0,54.8,84.6
27,69,1737.0,1743.0,6.0,-100.0,49.0,93.4
31,67,1272.0,1744.0,472.0,-100.0,51.2,62.7
1,79,1609.0,1744.0,135.0,-100.0,93.0,81.6
26,72,1685.0,1744.0,59.0,-100.0,76.3,34.4
6,31,1330.0,1745.0,415.0,-100.0,84.4,51.2
53,70,1501.0,1745.0,244.0,-100.0,83.0,36.6
2,26,1552.0,1745.0,193.0,-100.0,35.2,76.3
0,24,1592.0,1745.0,153.0,-100.0,31.9,51.2
14,74,1593.0,1745.0,152.0,-100.0,60.6,57.6
34,67,1654.0,1745.0,91.0,-100.0,73.9,62.7
28,76,1680.0,1745.0,65.0,-100.0,94.7,75.2
60,76,1482.0,1746.0,264.0,-100.0,40.2,75.2
35,60,1696.0,1746.0,50.0,-100.0,84.6,40.2
3,49,1479.0,1747.0,268.0,-100.0,87.3,37.9
0,12,1554.0,1747.0,193.0,-100.0,31.9,64.2
35,63,1635.0,1747.0,112.0,-100.0,84.6,60.9
15,50,1656.0,1747.0,91.0,-100.0,55.2,95.4
46,59,1696.0,1747.0,51.0,-100.1,79.1,71.4
28,67,1577.0,1748.0,171.0,-100.0,94.7,62.7
19,58,1592.0,1748.0,156.0,-100.1,61.7,34.9
13,45,1663.0,1748.0,85.0,-100.0,88.3,34.9
59,79,1735.0,1748.0,13.0,-100.0,71.4,81.6
67,71,1423.0,1749.0,326.0,-100.0,62.7,36.4
48,73,1680.0,1749.0,69.0,-100.0,93.8,74.3
59,72,1612.0,1750.0,138.0,-100.0,71.4,34.4
7,77,1698.0,1750.0,52.0,-100.1,82.8,51.6
0,7,1610.0,1751.0,141.0,-100.0,31.9,82.8
16,67,1698.0,1751.0,53.0,-100.0,73.0,62.7
2,60,1532.0,1752.0,220.0,-100.0,35.2,40.2
23,34,1581.0,1752.0,171.0,-100.0,53.9,73.9
28,38,1638.0,1752.0,114.0,-100.1,94.7,48.4
26,63,1489.0,1753.0,264.0,-100.0,76.2,60.9
43,48,1582.0,1753.0,171.0,-100.0,37.5,93.8
71,79,1590.0,1753.0,163.0,-100.0,36.4,81.6
26,35,1650.0,1753.0,103.0,-100.0,76.2,84.6
0,14,1719.0,1753.0,34.0,-99.9,31.9,60.6
3,19,938.0,1754.0,816.0,-100.0,87.3,61.7
56,70,1443.0,1754.0,311.0,-100.0,46.0,36.6
64,71,1461.0,1754.0,293.0,-100.0,64.8,36.4
10,68,1521.0,1754.0,233.0,-100.0,37.7,70.2
40,59,1641.0,1754.0,113.0,-100.0,42.4,71.4
3,4,1559.0,1755.0,196.0,-100.1,87.3,91.4
12,76,1629.0,1755.0,126.0,-100.0,64.2,75.2
24,67,1644.0,1755.0,111.0,-100.0,51.2,62.7
2,24,1669.0,1755.0,86.0,-100.1,35.2,51.2
42,65,1270.0,1756.0,486.0,-100.0,88.5,81.7
7,65,1624.0,1756.0,132.0,-100.0,82.8,81.7
32,55,1564.0,1757.0,193.0,-100.0,65.7,94.5
63,65,1604.0,1757.0,153.0,-100.0,60.9,81.7
23,28,1606.0,1757.0,151.0,-100.0,53.9,94.7
28,55,1726.0,1758.0,32.0,-100.0,94.7,94.5
16,79,1418.0,1759.0,341.0,-100.0,73.0,81.6
28,29,1611.0,1759.0,148.0,-100.0,94.7,92.4
20,39,1650.0,1759.0,109.0,-100.0,57.4,79.7
31,38,1676.0,1759.0,83.0,-99.9,51.2,48.4
1,38,1691.0,1759.0,68.0,-100.0,93.0,48.4
37,72,1659.0,1760.0,101.0,-100.0,72.5,34.4
5,35,1676.0,1760.0,84.0,-100.0,96.8,84.5
35,59,1689.0,1760.0,71.0,-100.0,84.5,71.4
13,33,1696.0,1760.0,64.0,-100.0,88.3,87.6
12,20,1655.0,1761.0,106.0,-100.0,64.2,57.4
14,69,1692.0,1761.0,69.0,-100.0,60.6,93.4
45,50,1718.0,1761.0,43.0,-100.0,34.9,95.4
39,50,1740.0,1761.0,21.0,-100.0,79.7,95.4
46,63,1341.0,1762.0,421.0,-100.0,79.0,60.9
0,63,1601.0,1762.0,161.0,-100.0,31.9,60.9
20,34,1665.0,1762.0,97.0,-100.0,57.4,73.9
0,48,1715.0,1762.0,47.0,-100.0,31.9,93.8
19,21,1740.0,1762.0,22.0,-100.0,61.7,44.5
48,71,1234.0,1763.0,529.0,-100.0,93.8,36.4
1,48,1501.0,1763.0,262.0,-100.0,93.0,93.8
11,14,1559.0,1763.0,204.0,-100.0,65.8,60.6
5,6,1568.0,1763.0,195.0,-100.0,96.8,84.4
24,59,1617.0,1763.0,146.0,-100.0,51.2,71.4
24,76,1658.0,1763.0,105.0,-100.0,51.2,75.2
66,72,1665.0,1763.0,98.0,-100.1,84.2,34.4
3,67,1720.0,1763.0,43.0,-100.0,87.3,62.7
26,70,1467.0,1764.0,297.0,-99.9,76.2,36.6
36,41,1574.0,1764.0,190.0,-100.0,65.5,76.9
3,43,1602.0,1764.0,162.0,-100.0,87.3,37.5
23,31,1392.0,1765.0,373.0,-100.0,53.9,51.2
2,63,1620.0,1765.0,145.0,-100.0,35.2,60.9
29,34,1649.0,1765.0,116.0,-100.0,92.4,73.9
59,76,1688.0,1765.0,77.0,-100.1,71.4,75.2
2,59,1690.0,1765.0,75.0,-100.1,35.2,71.4
47,77,1573.0,1766.0,193.0,-100.0,34.1,51.6
0,59,1588.0,1766.0,178.0,-100.1,31.9,71.4
10,59,1701.0,1766.0,65.0,-100.1,37.7,71.4
3,34,1628.0,1767.0,139.0,-100.0,87.3,73.9
28,46,1673.0,1767.0,94.0,-100.1,94.7,79.0
7,78,1730.0,1767.0,37.0,-100.0,82.8,91.1
37,70,1449.0,1768.0,319.0,-100.0,72.5,36.6
37,63,1512.0,1768.0,256.0,-100.0,72.5,60.8
43,71,1589.0,1768.0,179.0,-100.1,37.5,36.4
14,42,1595.0,1768.0,173.0,-100.0,60.6,88.5
12,50,1730.0,1768.0,38.0,-100.0,64.2,95.4
29,31,965.0,1769.0,804.0,-100.0,92.4,51.2
16,48,1566.0,1769.0,203.0,-100.0,73.0,93.7
17,32,1691.0,1769.0,78.0,-100.0,46.9,65.7
24,29,1652.0,1770.0,118.0,-100.0,51.2,92.4
15,45,1655.0,1770.0,115.0,-100.0,55.2,34.9
36,69,1737.0,1770.0,33.0,-100.0,65.5,93.4
56,63,1241.0,1771.0,530.0,-100.0,46.0,60.8
28,71,1591.0,1771.0,180.0,-100.0,94.6,36.4
24,66,1653.0,1771.0,118.0,-100.1,51.2,84.2
50,73,1702.0,1771.0,69.0,-100.0,95.3,74.3
1,55,1706.0,1771.0,65.0,-100.0,93.0,94.4
6,17,1556.0,1772.0,216.0,-100.0,84.4,46.9
48,67,1660.0,1772.0,112.0,-100.0,93.7,62.7
56,72,1668.0,1772.0,104.0,-100.0,46.0,34.4
16,32,1706.0,1772.0,66.0,-100.0,73.0,65.7
65,72,1531.0,1773.0,242.0,-100.1,81.7,34.4
63,76,1608.0,1773.0,165.0,-100.0,60.8,75.2
16,28,1670.0,1773.0,103.0,-100.0,73.0,94.6
1,4,1697.0,1773.0,76.0,-100.0,93.0,91.4
23,71,1442.0,1774.0,332.0,-100.0,53.9,36.4
29,76,1538.0,1774.0,236.0,-100.0,92.4,75.2
46,66,1544.0,1774.0,230.0,-100.0,79.0,84.2
20,73,1583.0,1774.0,191.0,-100.0,57.4,74.3
28,64,1618.0,1774.0,156.0,-100.0,94.6,64.8
2,48,1694.0,1774.0,80.0,-100.0,35.2,93.7
32,71,1733.0,1774.0,41.0,-100.0,65.7,36.4
5,9,1534.0,1775.0,241.0,-100.0,96.8,82.8
33,45,1607.0,1775.0,168.0,-100.0,87.6,34.9
4,21,1618.0,1775.0,157.0,-100.0,91.4,44.5
35,37,1649.0,1775.0,126.0,-100.1,84.5,72.5
12,64,1654.0,1775.0,121.0,-100.0,64.2,64.8
14,45,1739.0,1775.0,36.0,-100.0,60.6,34.9
1,19,1518.0,1776.0,258.0,-100.0,93.0,61.7
17,19,1534.0,1776.0,242.0,-100.0,46.9,61.7
37,76,1551.0,1776.0,225.0,-100.0,72.5,75.2
21,32,1572.0,1776.0,204.0,-100.0,44.5,65.7
31,46,1610.0,1776.0,166.0,-100.0,51.2,79.0
9,60,1645.0,1776.0,131.0,-100.0,82.8,40.2
2,14,1746.0,1776.0,30.0,-100.0,35.2,60.6
28,59,1775.0,1776.0,1.0,-100.0,94.6,71.4
26,40,1305.0,1777.0,472.0,-100.0,76.2,42.4
17,54,1602.0,1777.0,175.0,-100.0,46.9,83.9
28,79,1653.0,1777.0,124.0,-100.0,94.6,81.6
58,63,1670.0,1777.0,107.0,-100.1,34.9,60.8
23,24,1676.0,1777.0,101.0,-100.0,53.9,51.1
30,72,1750.0,1778.0,28.0,-100.0,61.9,34.4
2,5,1255.0,1779.0,524.0,-100.0,35.2,96.8
20,28,1459.0,1779.0,320.0,-100.0,57.4,94.6
74,77,1495.0,1779.0,284.0,-100.0,57.5,51.6
18,50,1716.0,1780.0,64.0,-100.0,38.0,95.3
61,72,1724.0,1780.0,56.0,-100.0,67.8,34.4
14,22,1573.0,1781.0,208.0,-100.1,60.6,53.9
0,46,1636.0,1781.0,145.0,-100.0,31.9,79.0
24,46,1658.0,1781.0,123.0,-100.0,51.1,79.0
11,77,1662.0,1781.0,119.0,-100.0,65.7,51.6
12,69,1633.0,1782.0,149.0,-100.0,64.2,93.4
9,58,1644.0,1782.0,138.0,-100.0,82.7,34.9
10,60,1704.0,1783.0,79.0,-100.0,37.6,40.2
4,31,1708.0,1783.0,75.0,-100.1,91.4,51.2
14,35,1767.0,1783.0,16.0,-100.0,60.6,84.5
3,51,1771.0,1783.0,12.0,-100.0,87.3,84.3
5,76,996.0,1784.0,788.0,-99.9,96.8,75.2
12,42,1616.0,1784.0,168.0,-100.0,64.2,88.5
29,48,1647.0,1784.0,137.0,-100.0,92.4,93.7
32,46,1769.0,1784.0,15.0,-100.0,65.7,79.0
16,43,1541.0,1785.0,244.0,-100.0,73.0,37.5
2,37,1603.0,1785.0,182.0,-100.0,35.2,72.5
24,64,1668.0,1785.0,117.0,-100.0,51.1,64.8
7,62,1739.0,1785.0,46.0,-100.0,82.8,68.3
4,24,1744.0,1785.0,41.0,-100.1,91.4,51.1
30,68,1360.0,1786.0,426.0,-100.0,61.9,70.2
35,65,1673.0,1786.0,113.0,-100.1,84.5,81.7
4,54,1687.0,1786.0,99.0,-100.0,91.4,83.9
24,79,1687.0,1786.0,99.0,-100.0,51.1,81.6
20,76,1712.0,1786.0,74.0,-100.0,57.4,75.2
4,17,1714.0,1786.0,72.0,-100.0,91.4,46.9
0,39,1469.0,1787.0,318.0,-100.0,31.8,79.7
0,72,1611.0,1787.0,176.0,-100.0,31.8,34.4
60,63,1635.0,1787.0,152.0,-100.1,40.2,60.8
11,69,1664.0,1787.0,123.0,-100.0,65.7,93.4
72,76,1673.0,1787.0,114.0,-100.0,34.4,75.2
31,55,1724.0,1787.0,63.0,-100.0,51.2,94.4
24,55,1760.0,1788.0,28.0,-100.0,51.1,94.4
44,45,1471.0,1789.0,318.0,-100.0,71.2,34.9
31,79,1589.0,1789.0,200.0,-100.0,51.2,81.6
48,76,1662.0,1789.0,127.0,-100.0,93.7,75.2
10,72,1693.0,1789.0,96.0,-100.0,37.6,34.3
47,69,1705.0,1789.0,84.0,-100.1,34.1,93.4
1,16,1620.0,1790.0,170.0,-100.0,92.9,73.0
12,14,1686.0,1790.0,104.0,-100.1,64.2,60.6
64,66,1719.0,1790.0,71.0,-100.0,64.8,84.2
28,70,1773.0,1790.0,17.0,-100.0,94.6,36.6
16,64,1432.0,1791.0,359.0,-100.0,73.0,64.8
43,57,1485.0,1791.0,306.0,-100.0,37.5,69.5
11,61,1621.0,1791.0,170.0,-100.0,65.7,67.8
14,73,1699.0,1791.0,92.0,-100.2,60.6,74.3
39,72,1723.0,1791.0,68.0,-100.0,79.7,34.3
14,76,1737.0,1791.0,54.0,-100.0,60.6,75.2
23,48,1485.0,1792.0,307.0,-100.0,53.9,93.7
29,71,1515.0,1792.0,277.0,-100.0,92.4,36.4
29,73,1621.0,1792.0,171.0,-100.0,92.4,74.3
14,77,1630.0,1792.0,162.0,-100.0,60.6,51.6
12,77,1678.0,1792.0,114.0,-100.0,64.2,51.6
50,61,1739.0,1792.0,53.0,-100.0,95.3,67.8
4,59,1765.0,1792.0,27.0,-100.0,91.4,71.3
32,59,1770.0,1792.0,22.0,-100.0,65.7,71.3
69,74,1691.0,1793.0,102.0,-100.0,93.4,57.5
72,77,1731.0,1793.0,62.0,-100.1,34.3,51.6
16,24,1746.0,1793.0,47.0,-99.9,73.0,51.1
32,64,1764.0,1793.0,29.0,-100.1,65.7,64.8
11,42,1518.0,1794.0,276.0,-100.0,65.7,88.5
43,73,1601.0,1794.0,193.0,-100.0,37.5,74.3
9,59,1737.0,1794.0,57.0,-100.1,82.7,71.3
32,79,1752.0,1794.0,42.0,-100.0,65.7,81.6
0,22,804.0,1795.0,991.0,-100.0,31.8,53.9
51,71,1546.0,1795.0,249.0,-100.0,84.3,36.4
14,39,1595.0,1795.0,200.0,-100.0,60.6,79.6
41,47,1603.0,1795.0,192.0,-100.0,76.8,34.1
35,66,1635.0,1795.0,160.0,-100.1,84.5,84.2
46,48,1658.0,1796.0,138.0,-100.1,79.0,93.7
31,64,1339.0,1797.0,458.0,-100.0,51.2,64.8
35,56,1633.0,1797.0,164.0,-100.0,84.5,45.9
13,57,1658.0,1797.0,139.0,-100.0,88.2,69.5
